Cycle, Iteration, PacketSize, B, C, R_last
43 , 81 , 4300 , 60 , 3827 , 4300
43 , 82 , 4300 , 60 , 3444 , 4300
43 , 83 , 4300 , 60 , 2612 , 4300
43 , 84 , 4300 , 61 , 2906 , 4300
43 , 85 , 4300 , 62 , 2444 , 4300
43 , 86 , 4300 , 63 , 2569 , 4300
43 , 87 , 4300 , 63 , 1336 , 4300
43 , 88 , 4300 , 64 , 2304 , 4300
43 , 89 , 4300 , 65 , 3450 , 4300
44 , 0 , 4300 , 65 , 3745 , 4300
44 , 1 , 4300 , 64 , 4338 , 4300
44 , 2 , 4300 , 64 , 4364 , 4300
44 , 3 , 4300 , 65 , 3427 , 4300
44 , 4 , 4300 , 65 , 2676 , 4300
44 , 5 , 4300 , 65 , 2687 , 4300
44 , 6 , 4300 , 66 , 3507 , 4300
44 , 7 , 4300 , 66 , 3427 , 4300
44 , 8 , 4300 , 67 , 4415 , 4300
44 , 9 , 4300 , 67 , 5897 , 4300
44 , 10 , 4300 , 67 , 5360 , 4300
44 , 11 , 4300 , 67 , 5213 , 4300
44 , 12 , 4300 , 67 , 4053 , 4300
44 , 13 , 4300 , 66 , 3358 , 4300
44 , 14 , 4300 , 66 , 4724 , 4300
44 , 15 , 4300 , 65 , 5796 , 4300
44 , 16 , 4300 , 64 , 4385 , 4300
44 , 17 , 4300 , 64 , 4517 , 4300
44 , 18 , 4300 , 65 , 3244 , 4300
44 , 19 , 4300 , 64 , 2224 , 4300
44 , 20 , 4300 , 64 , 1092 , 4300
44 , 21 , 4300 , 64 , 2455 , 4300
44 , 22 , 4300 , 64 , 1070 , 4300
44 , 23 , 4300 , 64 , 369 , 4300
44 , 24 , 4300 , 64 , 200 , 4300
44 , 25 , 4300 , 58 , 1666 , 4300
44 , 26 , 4300 , 59 , 1087 , 4300
44 , 27 , 4300 , 59 , 1214 , 4300
44 , 28 , 4300 , 59 , 420 , 4300
44 , 29 , 4300 , 59 , 200 , 4300
44 , 30 , 4300 , 57 , 680 , 4300
44 , 31 , 4300 , 57 , 691 , 4300
44 , 32 , 4300 , 56 , 1782 , 4300
44 , 33 , 4300 , 55 , 1696 , 4300
44 , 34 , 4300 , 55 , 2217 , 4300
44 , 35 , 4300 , 55 , 1978 , 4300
44 , 36 , 4300 , 54 , 2470 , 4300
44 , 37 , 4300 , 55 , 3147 , 4300
44 , 38 , 4300 , 56 , 4431 , 4300
44 , 39 , 4300 , 56 , 4785 , 4300
44 , 40 , 4300 , 57 , 3642 , 4300
44 , 41 , 4300 , 58 , 4528 , 4300
44 , 42 , 4300 , 57 , 5564 , 4300
44 , 43 , 4300 , 58 , 4510 , 4300
44 , 44 , 4300 , 59 , 5750 , 4300
44 , 45 , 4300 , 58 , 5004 , 4300
44 , 46 , 4300 , 58 , 4811 , 4300
44 , 47 , 4300 , 57 , 4136 , 4300
44 , 48 , 4300 , 56 , 4180 , 4300
44 , 49 , 4300 , 55 , 3362 , 4300
44 , 50 , 4300 , 55 , 3185 , 4300
44 , 51 , 4300 , 55 , 2455 , 4300
44 , 52 , 4300 , 56 , 2419 , 4300
44 , 53 , 4300 , 56 , 1489 , 4300
44 , 54 , 4300 , 56 , 331 , 4300
44 , 55 , 4300 , 56 , 200 , 4300
44 , 56 , 4300 , 57 , 281 , 4300
44 , 57 , 4300 , 59 , 1438 , 4300
44 , 58 , 4300 , 60 , 975 , 4300
44 , 59 , 4300 , 59 , 1651 , 4300
44 , 60 , 4300 , 59 , 2464 , 4300
44 , 61 , 4300 , 60 , 2091 , 4300
44 , 62 , 4300 , 60 , 1197 , 4300
44 , 63 , 4300 , 60 , 200 , 4300
44 , 64 , 4300 , 58 , 469 , 4300
44 , 65 , 4300 , 58 , 200 , 4300
44 , 66 , 4300 , 61 , 801 , 4300
44 , 67 , 4300 , 62 , 1062 , 4300
44 , 68 , 4300 , 61 , 1762 , 4300
44 , 69 , 4300 , 60 , 2524 , 4300
44 , 70 , 4300 , 60 , 3151 , 4300
44 , 71 , 4300 , 60 , 1954 , 4300
44 , 72 , 4300 , 58 , 3445 , 4300
44 , 73 , 4300 , 58 , 4910 , 4300
44 , 74 , 4300 , 57 , 5501 , 4300
44 , 75 , 4300 , 58 , 4890 , 4300
44 , 76 , 4300 , 57 , 6023 , 4300
44 , 77 , 4300 , 57 , 4667 , 4300
44 , 78 , 4300 , 57 , 4556 , 4300
44 , 79 , 4300 , 56 , 3904 , 4300
44 , 80 , 4300 , 55 , 2952 , 4300
44 , 81 , 4300 , 55 , 3765 , 4300
44 , 82 , 4300 , 55 , 3719 , 4300
44 , 83 , 4300 , 55 , 2591 , 4300
44 , 84 , 4300 , 54 , 3123 , 4300
44 , 85 , 4300 , 53 , 3235 , 4300
44 , 86 , 4300 , 52 , 4442 , 4300
44 , 87 , 4300 , 52 , 4690 , 4300
44 , 88 , 4300 , 52 , 4515 , 4300
44 , 89 , 4300 , 52 , 5152 , 4300
45 , 0 , 4300 , 53 , 3846 , 4300
45 , 1 , 4300 , 52 , 5338 , 4300
45 , 2 , 4300 , 53 , 5309 , 4300
45 , 3 , 4300 , 53 , 3961 , 4300
45 , 4 , 4300 , 53 , 3533 , 4300
45 , 5 , 4300 , 54 , 4978 , 4300
45 , 6 , 4300 , 53 , 5284 , 4300
45 , 7 , 4300 , 53 , 5204 , 4300
45 , 8 , 4300 , 53 , 3722 , 4300
45 , 9 , 4300 , 52 , 2668 , 4300
45 , 10 , 4300 , 52 , 3751 , 4300
45 , 11 , 4300 , 51 , 5210 , 4300
45 , 12 , 4300 , 50 , 4555 , 4300
45 , 13 , 4300 , 51 , 4505 , 4300
45 , 14 , 4300 , 51 , 4566 , 4300
45 , 15 , 4300 , 51 , 3710 , 4300
45 , 16 , 4300 , 52 , 3544 , 4300
45 , 17 , 4300 , 51 , 3531 , 4300
45 , 18 , 4300 , 52 , 3208 , 4300
45 , 19 , 4300 , 51 , 1835 , 4300
45 , 20 , 4300 , 50 , 2589 , 4300
45 , 21 , 4300 , 50 , 2689 , 4300
45 , 22 , 4300 , 50 , 1875 , 4300
45 , 23 , 4300 , 50 , 507 , 4300
45 , 24 , 4300 , 50 , 838 , 4300
45 , 25 , 4300 , 50 , 2182 , 4300
45 , 26 , 4300 , 49 , 1991 , 4300
45 , 27 , 4300 , 49 , 3410 , 4300
45 , 28 , 4300 , 48 , 3252 , 4300
45 , 29 , 4300 , 48 , 2094 , 4300
45 , 30 , 4300 , 48 , 959 , 4300
45 , 31 , 4300 , 48 , 1959 , 4300
45 , 32 , 4300 , 49 , 1771 , 4300
45 , 33 , 4300 , 49 , 2913 , 4300
45 , 34 , 4300 , 49 , 2405 , 4300
45 , 35 , 4300 , 49 , 2445 , 4300
45 , 36 , 4300 , 49 , 1027 , 4300
45 , 37 , 4300 , 48 , 1544 , 4300
45 , 38 , 4300 , 48 , 2981 , 4300
45 , 39 , 4300 , 47 , 3756 , 4300
45 , 40 , 4300 , 47 , 3343 , 4300
45 , 41 , 4300 , 47 , 2185 , 4300
45 , 42 , 4300 , 47 , 1769 , 4300
45 , 43 , 4300 , 47 , 1848 , 4300
45 , 44 , 4300 , 48 , 2384 , 4300
45 , 45 , 4300 , 49 , 2870 , 4300
45 , 46 , 4300 , 49 , 2098 , 4300
45 , 47 , 4300 , 48 , 3052 , 4300
45 , 48 , 4300 , 48 , 3954 , 4300
45 , 49 , 4300 , 47 , 5248 , 4300
45 , 50 , 4300 , 48 , 5025 , 4300
45 , 51 , 4300 , 49 , 4715 , 4300
45 , 52 , 4300 , 48 , 5754 , 4300
45 , 53 , 4300 , 49 , 4821 , 4300
45 , 54 , 4300 , 48 , 5389 , 4300
45 , 55 , 4300 , 48 , 4526 , 4300
45 , 56 , 4300 , 47 , 5845 , 4300
45 , 57 , 4300 , 47 , 4647 , 4300
45 , 58 , 4300 , 48 , 4554 , 4300
45 , 59 , 4300 , 49 , 5187 , 4300
45 , 60 , 4300 , 49 , 4854 , 4300
45 , 61 , 4300 , 50 , 5224 , 4300
45 , 62 , 4300 , 50 , 3899 , 4300
45 , 63 , 4300 , 50 , 2723 , 4300
45 , 64 , 4300 , 51 , 2011 , 4300
45 , 65 , 4300 , 52 , 1454 , 4300
45 , 66 , 4300 , 52 , 1843 , 4300
45 , 67 , 4300 , 51 , 2635 , 4300
45 , 68 , 4300 , 51 , 2651 , 4300
45 , 69 , 4300 , 51 , 3831 , 4300
45 , 70 , 4300 , 51 , 4936 , 4300
45 , 71 , 4300 , 51 , 3814 , 4300
45 , 72 , 4300 , 51 , 4571 , 4300
45 , 73 , 4300 , 51 , 4029 , 4300
45 , 74 , 4300 , 52 , 5355 , 4300
45 , 75 , 4300 , 52 , 4109 , 4300
45 , 76 , 4300 , 51 , 3274 , 4300
45 , 77 , 4300 , 52 , 2048 , 4300
45 , 78 , 4300 , 52 , 1818 , 4300
45 , 79 , 4300 , 53 , 2259 , 4300
45 , 80 , 4300 , 53 , 1203 , 4300
45 , 81 , 4300 , 54 , 2552 , 4300
45 , 82 , 4300 , 54 , 2276 , 4300
45 , 83 , 4300 , 54 , 2052 , 4300
45 , 84 , 4300 , 54 , 2191 , 4300
45 , 85 , 4300 , 54 , 1975 , 4300
45 , 86 , 4300 , 53 , 2499 , 4300
45 , 87 , 4300 , 53 , 2196 , 4300
45 , 88 , 4300 , 53 , 837 , 4300
45 , 89 , 4300 , 53 , 598 , 4300
46 , 0 , 4300 , 53 , 200 , 4300
46 , 1 , 4300 , 57 , 1132 , 4300
46 , 2 , 4300 , 57 , 200 , 4300
46 , 3 , 4300 , 57 , 331 , 4300
46 , 4 , 4300 , 58 , 1550 , 4300
46 , 5 , 4300 , 58 , 1808 , 4300
46 , 6 , 4300 , 58 , 2676 , 4300
46 , 7 , 4300 , 58 , 1303 , 4300
46 , 8 , 4300 , 58 , 949 , 4300
46 , 9 , 4300 , 59 , 1370 , 4300
46 , 10 , 4300 , 59 , 913 , 4300
46 , 11 , 4300 , 59 , 200 , 4300
46 , 12 , 4300 , 60 , 1035 , 4300
46 , 13 , 4300 , 60 , 200 , 4300
46 , 14 , 4300 , 61 , 397 , 4300
46 , 15 , 4300 , 61 , 512 , 4300
46 , 16 , 4300 , 63 , 952 , 4300
46 , 17 , 4300 , 63 , 720 , 4300
46 , 18 , 4300 , 63 , 687 , 4300
46 , 19 , 4300 , 63 , 832 , 4300
46 , 20 , 4300 , 63 , 295 , 4300
46 , 21 , 4300 , 64 , 200 , 4300
46 , 22 , 4300 , 60 , 1366 , 4300
46 , 23 , 4300 , 59 , 991 , 4300
46 , 24 , 4300 , 58 , 1104 , 4300
46 , 25 , 4300 , 58 , 1595 , 4300
46 , 26 , 4300 , 59 , 2698 , 4300
46 , 27 , 4300 , 59 , 4117 , 4300
46 , 28 , 4300 , 59 , 3247 , 4300
46 , 29 , 4300 , 59 , 1939 , 4300
46 , 30 , 4300 , 59 , 2505 , 4300
46 , 31 , 4300 , 58 , 3984 , 4300
46 , 32 , 4300 , 58 , 4310 , 4300
46 , 33 , 4300 , 58 , 2931 , 4300
46 , 34 , 4300 , 59 , 2802 , 4300
46 , 35 , 4300 , 58 , 4007 , 4300
46 , 36 , 4300 , 59 , 4326 , 4300
46 , 37 , 4300 , 59 , 3228 , 4300
46 , 38 , 4300 , 60 , 3715 , 4300
46 , 39 , 4300 , 60 , 3509 , 4300
46 , 40 , 4300 , 59 , 2094 , 4300
46 , 41 , 4300 , 59 , 1916 , 4300
46 , 42 , 4300 , 60 , 2776 , 4300
46 , 43 , 4300 , 60 , 1417 , 4300
46 , 44 , 4300 , 60 , 205 , 4300
46 , 45 , 4300 , 60 , 873 , 4300
46 , 46 , 4300 , 59 , 990 , 4300
46 , 47 , 4300 , 61 , 2061 , 4300
46 , 48 , 4300 , 61 , 2887 , 4300
46 , 49 , 4300 , 61 , 1887 , 4300
46 , 50 , 4300 , 62 , 1092 , 4300
46 , 51 , 4300 , 64 , 2423 , 4300
46 , 52 , 4300 , 64 , 1488 , 4300
46 , 53 , 4300 , 63 , 2918 , 4300
46 , 54 , 4300 , 63 , 2328 , 4300
46 , 55 , 4300 , 63 , 1213 , 4300
46 , 56 , 4300 , 63 , 200 , 4300
46 , 57 , 4300 , 59 , 1634 , 4300
46 , 58 , 4300 , 59 , 612 , 4300
46 , 59 , 4300 , 61 , 1842 , 4300
46 , 60 , 4300 , 61 , 1257 , 4300
46 , 61 , 4300 , 61 , 1149 , 4300
46 , 62 , 4300 , 60 , 1923 , 4300
46 , 63 , 4300 , 60 , 1879 , 4300
46 , 64 , 4300 , 60 , 1085 , 4300
46 , 65 , 4300 , 61 , 2423 , 4300
46 , 66 , 4300 , 61 , 1199 , 4300
46 , 67 , 4300 , 61 , 1035 , 4300
46 , 68 , 4300 , 61 , 501 , 4300
46 , 69 , 4300 , 61 , 200 , 4300
46 , 70 , 4300 , 57 , 750 , 4300
46 , 71 , 4300 , 57 , 551 , 4300
46 , 72 , 4300 , 57 , 200 , 4300
46 , 73 , 4300 , 56 , 943 , 4300
46 , 74 , 4300 , 56 , 200 , 4300
46 , 75 , 4300 , 56 , 245 , 4300
46 , 76 , 4300 , 56 , 200 , 4300
46 , 77 , 4300 , 53 , 1583 , 4300
46 , 78 , 4300 , 54 , 2988 , 4300
46 , 79 , 4300 , 54 , 2026 , 4300
46 , 80 , 4300 , 55 , 2547 , 4300
46 , 81 , 4300 , 54 , 2981 , 4300
46 , 82 , 4300 , 54 , 2180 , 4300
46 , 83 , 4300 , 54 , 1864 , 4300
46 , 84 , 4300 , 54 , 1123 , 4300
46 , 85 , 4300 , 53 , 1219 , 4300
46 , 86 , 4300 , 53 , 480 , 4300
46 , 87 , 4300 , 54 , 773 , 4300
46 , 88 , 4300 , 54 , 445 , 4300
46 , 89 , 4300 , 54 , 200 , 4300
47 , 0 , 4300 , 56 , 323 , 4300
47 , 1 , 4300 , 56 , 200 , 4300
47 , 2 , 4300 , 54 , 1121 , 4300
47 , 3 , 4300 , 54 , 1510 , 4300
47 , 4 , 4300 , 54 , 2645 , 4300
47 , 5 , 4300 , 55 , 3064 , 4300
47 , 6 , 4300 , 55 , 2024 , 4300
47 , 7 , 4300 , 55 , 769 , 4300
47 , 8 , 4300 , 55 , 200 , 4300
47 , 9 , 4300 , 56 , 278 , 4300
47 , 10 , 4300 , 56 , 1438 , 4300
47 , 11 , 4300 , 56 , 1282 , 4300
47 , 12 , 4300 , 56 , 641 , 4300
47 , 13 , 4300 , 56 , 649 , 4300
47 , 14 , 4300 , 56 , 200 , 4300
47 , 15 , 4300 , 52 , 1306 , 4300
47 , 16 , 4300 , 51 , 2394 , 4300
47 , 17 , 4300 , 51 , 1918 , 4300
47 , 18 , 4300 , 51 , 2301 , 4300
47 , 19 , 4300 , 50 , 3005 , 4300
47 , 20 , 4300 , 50 , 2684 , 4300
47 , 21 , 4300 , 50 , 1556 , 4300
47 , 22 , 4300 , 49 , 2536 , 4300
47 , 23 , 4300 , 48 , 2858 , 4300
47 , 24 , 4300 , 48 , 1586 , 4300
47 , 25 , 4300 , 48 , 1351 , 4300
47 , 26 , 4300 , 48 , 433 , 4300
47 , 27 , 4300 , 48 , 200 , 4300
47 , 28 , 4300 , 48 , 1339 , 4300
47 , 29 , 4300 , 48 , 542 , 4300
47 , 30 , 4300 , 48 , 200 , 4300
47 , 31 , 4300 , 47 , 1632 , 4300
47 , 32 , 4300 , 46 , 1961 , 4300
47 , 33 , 4300 , 46 , 2471 , 4300
47 , 34 , 4300 , 46 , 3786 , 4300
47 , 35 , 4300 , 47 , 4286 , 4300
47 , 36 , 4300 , 47 , 3806 , 4300
47 , 37 , 4300 , 48 , 2455 , 4300
47 , 38 , 4300 , 47 , 2308 , 4300
47 , 39 , 4300 , 48 , 1747 , 4300
47 , 40 , 4300 , 48 , 971 , 4300
47 , 41 , 4300 , 48 , 200 , 4300
47 , 42 , 4300 , 47 , 364 , 4300
47 , 43 , 4300 , 47 , 200 , 4300
47 , 44 , 4300 , 49 , 403 , 4300
47 , 45 , 4300 , 49 , 200 , 4300
47 , 46 , 4300 , 52 , 1312 , 4300
47 , 47 , 4300 , 52 , 200 , 4300
47 , 48 , 4300 , 48 , 1142 , 4300
47 , 49 , 4300 , 48 , 2492 , 4300
47 , 50 , 4300 , 48 , 1553 , 4300
47 , 51 , 4300 , 48 , 200 , 4300
47 , 52 , 4300 , 50 , 573 , 4300
47 , 53 , 4300 , 50 , 200 , 4300
47 , 54 , 4300 , 51 , 1187 , 4300
47 , 55 , 4300 , 52 , 976 , 4300
47 , 56 , 4300 , 52 , 200 , 4300
47 , 57 , 4300 , 51 , 296 , 4300
47 , 58 , 4300 , 50 , 200 , 4300
47 , 59 , 4300 , 50 , 1338 , 4300
47 , 60 , 4300 , 50 , 1115 , 4300
47 , 61 , 4300 , 50 , 1766 , 4300
47 , 62 , 4300 , 50 , 2451 , 4300
47 , 63 , 4300 , 51 , 2957 , 4300
47 , 64 , 4300 , 52 , 4133 , 4300
47 , 65 , 4300 , 52 , 3451 , 4300
47 , 66 , 4300 , 51 , 3947 , 4300
47 , 67 , 4300 , 51 , 4140 , 4300
47 , 68 , 4300 , 51 , 4502 , 4300
47 , 69 , 4300 , 51 , 3364 , 4300
47 , 70 , 4300 , 50 , 2128 , 4300
47 , 71 , 4300 , 49 , 2430 , 4300
47 , 72 , 4300 , 49 , 1558 , 4300
47 , 73 , 4300 , 50 , 2818 , 4300
47 , 74 , 4300 , 51 , 3059 , 4300
47 , 75 , 4300 , 52 , 2181 , 4300
47 , 76 , 4300 , 51 , 1406 , 4300
47 , 77 , 4300 , 52 , 1321 , 4300
47 , 78 , 4300 , 51 , 2058 , 4300
47 , 79 , 4300 , 52 , 2586 , 4300
47 , 80 , 4300 , 52 , 2494 , 4300
47 , 81 , 4300 , 52 , 2398 , 4300
47 , 82 , 4300 , 52 , 1376 , 4300
47 , 83 , 4300 , 53 , 1669 , 4300
47 , 84 , 4300 , 52 , 2033 , 4300
47 , 85 , 4300 , 52 , 3055 , 4300
47 , 86 , 4300 , 52 , 2738 , 4300
47 , 87 , 4300 , 52 , 1328 , 4300
47 , 88 , 4300 , 52 , 544 , 4300
47 , 89 , 4300 , 52 , 200 , 4300
48 , 0 , 4300 , 49 , 1648 , 4300
48 , 1 , 4300 , 49 , 2023 , 4300
48 , 2 , 4300 , 49 , 528 , 4300
48 , 3 , 4300 , 50 , 1651 , 4300
48 , 4 , 4300 , 50 , 1022 , 4300
48 , 5 , 4300 , 51 , 2255 , 4300
48 , 6 , 4300 , 52 , 3626 , 4300
48 , 7 , 4300 , 53 , 4712 , 4300
48 , 8 , 4300 , 54 , 5025 , 4300
48 , 9 , 4300 , 55 , 4346 , 4300
48 , 10 , 4300 , 54 , 4853 , 4300
48 , 11 , 4300 , 53 , 4673 , 4300
48 , 12 , 4300 , 53 , 4695 , 4300
48 , 13 , 4300 , 54 , 5332 , 4300
48 , 14 , 4300 , 53 , 5120 , 4300
48 , 15 , 4300 , 53 , 4312 , 4300
48 , 16 , 4300 , 53 , 5070 , 4300
48 , 17 , 4300 , 53 , 3804 , 4300
48 , 18 , 4300 , 52 , 4902 , 4300
48 , 19 , 4300 , 53 , 4741 , 4300
48 , 20 , 4300 , 52 , 5668 , 4300
48 , 21 , 4300 , 52 , 4464 , 4300
48 , 22 , 4300 , 51 , 5779 , 4300
48 , 23 , 4300 , 50 , 5756 , 4300
48 , 24 , 4300 , 51 , 5374 , 4300
48 , 25 , 4300 , 51 , 4378 , 4300
48 , 26 , 4300 , 51 , 4767 , 4300
48 , 27 , 4300 , 51 , 4335 , 4300
48 , 28 , 4300 , 51 , 3583 , 4300
48 , 29 , 4300 , 52 , 4662 , 4300
48 , 30 , 4300 , 52 , 3849 , 4300
48 , 31 , 4300 , 52 , 4198 , 4300
48 , 32 , 4300 , 52 , 4822 , 4300
48 , 33 , 4300 , 53 , 4785 , 4300
48 , 34 , 4300 , 53 , 4791 , 4300
48 , 35 , 4300 , 53 , 4826 , 4300
48 , 36 , 4300 , 53 , 5105 , 4300
48 , 37 , 4300 , 52 , 4925 , 4300
48 , 38 , 4300 , 51 , 4584 , 4300
48 , 39 , 4300 , 51 , 5681 , 4300
48 , 40 , 4300 , 52 , 4850 , 4300
48 , 41 , 4300 , 51 , 5737 , 4300
48 , 42 , 4300 , 51 , 4352 , 4300
48 , 43 , 4300 , 51 , 5778 , 4300
48 , 44 , 4300 , 52 , 4365 , 4300
48 , 45 , 4300 , 51 , 4180 , 4300
48 , 46 , 4300 , 52 , 4753 , 4300
48 , 47 , 4300 , 52 , 4450 , 4300
48 , 48 , 4300 , 52 , 4192 , 4300
48 , 49 , 4300 , 53 , 3776 , 4300
48 , 50 , 4300 , 54 , 4555 , 4300
48 , 51 , 4300 , 54 , 3809 , 4300
48 , 52 , 4300 , 55 , 4690 , 4300
48 , 53 , 4300 , 56 , 6033 , 4300
48 , 54 , 4300 , 57 , 5771 , 4300
48 , 55 , 4300 , 57 , 4444 , 4300
48 , 56 , 4300 , 57 , 4941 , 4300
48 , 57 , 4300 , 56 , 5096 , 4300
48 , 58 , 4300 , 56 , 4589 , 4300
48 , 59 , 4300 , 55 , 4476 , 4300
48 , 60 , 4300 , 55 , 5866 , 4300
48 , 61 , 4300 , 55 , 5529 , 4300
48 , 62 , 4300 , 56 , 4800 , 4300
48 , 63 , 4300 , 57 , 5617 , 4300
48 , 64 , 4300 , 57 , 4216 , 4300
48 , 65 , 4300 , 57 , 4870 , 4300
48 , 66 , 4300 , 57 , 6117 , 4300
48 , 67 , 4300 , 57 , 5266 , 4300
48 , 68 , 4300 , 56 , 4565 , 4300
48 , 69 , 4300 , 56 , 3977 , 4300
48 , 70 , 4300 , 55 , 3437 , 4300
48 , 71 , 4300 , 56 , 3481 , 4300
48 , 72 , 4300 , 56 , 3521 , 4300
48 , 73 , 4300 , 56 , 3125 , 4300
48 , 74 , 4300 , 55 , 4127 , 4300
48 , 75 , 4300 , 56 , 4327 , 4300
48 , 76 , 4300 , 55 , 2877 , 4300
48 , 77 , 4300 , 55 , 3298 , 4300
48 , 78 , 4300 , 54 , 4204 , 4300
48 , 79 , 4300 , 55 , 5609 , 4300
48 , 80 , 4300 , 55 , 4362 , 4300
48 , 81 , 4300 , 54 , 3599 , 4300
48 , 82 , 4300 , 54 , 3071 , 4300
48 , 83 , 4300 , 55 , 1816 , 4300
48 , 84 , 4300 , 55 , 1219 , 4300
48 , 85 , 4300 , 56 , 2300 , 4300
48 , 86 , 4300 , 56 , 1001 , 4300
48 , 87 , 4300 , 54 , 2355 , 4300
48 , 88 , 4300 , 54 , 1043 , 4300
48 , 89 , 4300 , 55 , 1619 , 4300
49 , 0 , 4300 , 56 , 1681 , 4300
49 , 1 , 4300 , 57 , 2789 , 4300
49 , 2 , 4300 , 57 , 2269 , 4300
49 , 3 , 4300 , 57 , 1523 , 4300
49 , 4 , 4300 , 57 , 481 , 4300
49 , 5 , 4300 , 59 , 748 , 4300
49 , 6 , 4300 , 59 , 200 , 4300
49 , 7 , 4300 , 52 , 1681 , 4300
49 , 8 , 4300 , 53 , 2698 , 4300
49 , 9 , 4300 , 53 , 1752 , 4300
49 , 10 , 4300 , 53 , 661 , 4300
49 , 11 , 4300 , 52 , 1724 , 4300
49 , 12 , 4300 , 52 , 1214 , 4300
49 , 13 , 4300 , 52 , 200 , 4300
49 , 14 , 4300 , 53 , 482 , 4300
49 , 15 , 4300 , 53 , 564 , 4300
49 , 16 , 4300 , 53 , 200 , 4300
49 , 17 , 4300 , 48 , 1451 , 4300
49 , 18 , 4300 , 48 , 200 , 4300
49 , 19 , 4300 , 49 , 594 , 4300
49 , 20 , 4300 , 48 , 1377 , 4300
49 , 21 , 4300 , 48 , 1935 , 4300
49 , 22 , 4300 , 48 , 797 , 4300
49 , 23 , 4300 , 48 , 325 , 4300
49 , 24 , 4300 , 50 , 1642 , 4300
49 , 25 , 4300 , 51 , 1243 , 4300
49 , 26 , 4300 , 51 , 567 , 4300
49 , 27 , 4300 , 50 , 691 , 4300
49 , 28 , 4300 , 49 , 2061 , 4300
49 , 29 , 4300 , 50 , 2455 , 4300
49 , 30 , 4300 , 50 , 1463 , 4300
49 , 31 , 4300 , 51 , 1953 , 4300
49 , 32 , 4300 , 50 , 1959 , 4300
49 , 33 , 4300 , 50 , 2781 , 4300
49 , 34 , 4300 , 50 , 3733 , 4300
49 , 35 , 4300 , 50 , 4650 , 4300
49 , 36 , 4300 , 50 , 3868 , 4300
49 , 37 , 4300 , 51 , 2740 , 4300
49 , 38 , 4300 , 51 , 2040 , 4300
49 , 39 , 4300 , 51 , 1170 , 4300
49 , 40 , 4300 , 51 , 466 , 4300
49 , 41 , 4300 , 48 , 1768 , 4300
49 , 42 , 4300 , 48 , 1184 , 4300
49 , 43 , 4300 , 48 , 516 , 4300
49 , 44 , 4300 , 48 , 200 , 4300
49 , 45 , 4300 , 48 , 221 , 4300
49 , 46 , 4300 , 48 , 1325 , 4300
49 , 47 , 4300 , 48 , 391 , 4300
49 , 48 , 4300 , 44 , 1868 , 4300
49 , 49 , 4300 , 44 , 592 , 4300
49 , 50 , 4300 , 43 , 968 , 4300
49 , 51 , 4300 , 43 , 548 , 4300
49 , 52 , 4300 , 43 , 200 , 4300
49 , 53 , 4300 , 40 , 530 , 4300
49 , 54 , 4300 , 40 , 834 , 4300
49 , 55 , 4300 , 40 , 1046 , 4300
49 , 56 , 4300 , 40 , 332 , 4300
49 , 57 , 4300 , 43 , 1777 , 4300
49 , 58 , 4300 , 43 , 1597 , 4300
49 , 59 , 4300 , 43 , 751 , 4300
49 , 60 , 4300 , 44 , 591 , 4300
49 , 61 , 4300 , 43 , 1903 , 4300
49 , 62 , 4300 , 43 , 2332 , 4300
49 , 63 , 4300 , 44 , 3055 , 4300
49 , 64 , 4300 , 44 , 2997 , 4300
49 , 65 , 4300 , 43 , 3997 , 4300
49 , 66 , 4300 , 43 , 4214 , 4300
49 , 67 , 4300 , 42 , 4308 , 4300
49 , 68 , 4300 , 43 , 5581 , 4300
49 , 69 , 4300 , 43 , 5076 , 4300
49 , 70 , 4300 , 43 , 4359 , 4300
49 , 71 , 4300 , 43 , 4845 , 4300
49 , 72 , 4300 , 43 , 5103 , 4300
49 , 73 , 4300 , 42 , 4539 , 4300
49 , 74 , 4300 , 41 , 3321 , 4300
49 , 75 , 4300 , 40 , 2282 , 4300
49 , 76 , 4300 , 39 , 3148 , 4300
49 , 77 , 4300 , 39 , 3783 , 4300
49 , 78 , 4300 , 39 , 5175 , 4300
49 , 79 , 4300 , 39 , 3993 , 4300
49 , 80 , 4300 , 40 , 3934 , 4300
49 , 81 , 4300 , 39 , 3101 , 4300
49 , 82 , 4300 , 38 , 3003 , 4300
49 , 83 , 4300 , 38 , 1738 , 4300
49 , 84 , 4300 , 39 , 1926 , 4300
49 , 85 , 4300 , 39 , 843 , 4300
49 , 86 , 4300 , 39 , 200 , 4300
49 , 87 , 4300 , 37 , 1652 , 4300
49 , 88 , 4300 , 37 , 2174 , 4300
49 , 89 , 4300 , 37 , 2229 , 4300
50 , 0 , 4300 , 37 , 1008 , 4300
50 , 1 , 4300 , 37 , 200 , 4300
50 , 2 , 4300 , 38 , 879 , 4300
50 , 3 , 4300 , 40 , 1930 , 4300
50 , 4 , 4300 , 41 , 1719 , 4300
50 , 5 , 4300 , 41 , 530 , 4300
50 , 6 , 4300 , 41 , 200 , 4300
50 , 7 , 4300 , 43 , 834 , 4300
50 , 8 , 4300 , 43 , 913 , 4300
50 , 9 , 4300 , 42 , 933 , 4300
50 , 10 , 4300 , 41 , 670 , 4300
50 , 11 , 4300 , 43 , 1631 , 4300
50 , 12 , 4300 , 44 , 1426 , 4300
50 , 13 , 4300 , 42 , 2613 , 4300
